date,hour,market_demand,ontario_demand
2005-01-16,17,21026,20199
2005-01-16,18,22629,21452
2005-01-16,19,22838,21661
2005-01-16,20,22380,21153
2005-01-16,21,21934,20707
2005-01-16,22,20976,20104
2005-01-16,23,20300,19276
2005-01-16,24,19577,18327
2005-01-17,1,19044,17637
2005-01-17,2,18736,17219
2005-01-17,3,18522,17106
2005-01-17,4,18408,17070
2005-01-17,5,18698,17238
2005-01-17,6,19580,17983
2005-01-17,7,20778,19276
2005-01-17,8,22139,21405
2005-01-17,9,22806,21963
2005-01-17,10,22750,22007
2005-01-17,11,23073,22074
2005-01-17,12,23104,22027
2005-01-17,13,23093,21824
2005-01-17,14,23238,21708
2005-01-17,15,22990,21610
2005-01-17,16,23388,21775
2005-01-17,17,23850,22536
2005-01-17,18,24647,23752
2005-01-17,19,24971,24086
2005-01-17,20,24614,23653
2005-01-17,21,24286,23298
2005-01-17,22,23385,22489
2005-01-17,23,22110,21257
2005-01-17,24,21114,19966
2005-01-18,1,20252,19152
2005-01-18,2,20331,18879
2005-01-18,3,20355,18658
2005-01-18,4,20101,18635
2005-01-18,5,20419,18818
2005-01-18,6,21075,19353
2005-01-18,7,21998,20696
2005-01-18,8,23491,22650
2005-01-18,9,23721,22996
2005-01-18,10,23522,22797
2005-01-18,11,23410,22685
2005-01-18,12,23359,22543
2005-01-18,13,23363,22274
2005-01-18,14,23458,22095
2005-01-18,15,22971,21964
2005-01-18,16,23562,22106
2005-01-18,17,24197,22876
2005-01-18,18,25102,24096
2005-01-18,19,25478,24362
2005-01-18,20,25002,23886
2005-01-18,21,24524,23408
2005-01-18,22,23831,22565
2005-01-18,23,22357,21241
2005-01-18,24,20956,19807
2005-01-19,1,20388,18795
2005-01-19,2,20005,18371
2005-01-19,3,19763,18124
2005-01-19,4,19607,17998
2005-01-19,5,19722,18129
2005-01-19,6,20333,18704
2005-01-19,7,21480,19871
2005-01-19,8,22720,21566
2005-01-19,9,22928,21989
2005-01-19,10,23038,21940
2005-01-19,11,23415,21993
2005-01-19,12,23457,22028
2005-01-19,13,23421,21798
2005-01-19,14,22975,21552
2005-01-19,15,23340,21460
2005-01-19,16,23284,21489
2005-01-19,17,23681,22153
2005-01-19,18,24418,23107
2005-01-19,19,24311,23183
2005-01-19,20,23833,22717
2005-01-19,21,23525,22209
2005-01-19,22,22834,21368
2005-01-19,23,21698,20257
2005-01-19,24,20690,18949
2005-01-20,1,20022,18120
2005-01-20,2,19609,17657
2005-01-20,3,19414,17478
2005-01-20,4,19199,17397
2005-01-20,5,19071,17689
2005-01-20,6,19762,18380
2005-01-20,7,21308,19828
2005-01-20,8,22734,21747
2005-01-20,9,23215,22310
2005-01-20,10,23830,22183
2005-01-20,11,23702,22236
2005-01-20,12,23970,22063
2005-01-20,13,23663,21692
2005-01-20,14,23629,21641
2005-01-20,15,23169,21645
2005-01-20,16,23096,21786
2005-01-20,17,23883,22471
2005-01-20,18,24775,23697
2005-01-20,19,25411,23912
2005-01-20,20,24763,23592
2005-01-20,21,24380,23209
2005-01-20,22,23515,22553
2005-01-20,23,22481,21569
2005-01-20,24,21909,20420
2005-01-21,1,21310,19374
2005-01-21,2,20833,18936
2005-01-21,3,20824,18763
2005-01-21,4,20808,18777
2005-01-21,5,20933,18906
2005-01-21,6,21220,19496
2005-01-21,7,22307,20872
2005-01-21,8,23817,22908
2005-01-21,9,24449,23388
2005-01-21,10,24371,23174
2005-01-21,11,24030,23216
2005-01-21,12,23935,23021
2005-01-21,13,23588,22576
2005-01-21,14,23125,22279
2005-01-21,15,22915,21969
2005-01-21,16,22787,21941
2005-01-21,17,23051,22455
2005-01-21,18,24087,23575
2005-01-21,19,24829,24008
2005-01-21,20,24392,23671
2005-01-21,21,23999,23179
2005-01-21,22,23199,22484
2005-01-21,23,22472,21456
2005-01-21,24,21749,20247
2005-01-22,1,21074,19425
2005-01-22,2,21015,18966
2005-01-22,3,20863,18634
2005-01-22,4,20828,18486
2005-01-22,5,20750,18408
2005-01-22,6,20911,18594
2005-01-22,7,21409,19096
2005-01-22,8,22064,19824
2005-01-22,9,22318,20664
2005-01-22,10,23211,21557
2005-01-22,11,24228,22064
2005-01-22,12,24727,22406
2005-01-22,13,24633,22469
2005-01-22,14,24222,22168
2005-01-22,15,23964,21896
2005-01-22,16,23716,21760
2005-01-22,17,23626,22212
2005-01-22,18,24553,23029
2005-01-22,19,24665,23258
2005-01-22,20,24206,22731
2005-01-22,21,23608,22158
2005-01-22,22,23153,21469
2005-01-22,23,22042,20728
2005-01-22,24,20916,19687
2005-01-23,1,20061,18957
2005-01-23,2,19708,18574
2005-01-23,3,19473,18325
2005-01-23,4,19212,18218
2005-01-23,5,19296,18227
2005-01-23,6,19326,18487
2005-01-23,7,19616,18787
2005-01-23,8,20332,19203
2005-01-23,9,20875,19746
2005-01-23,10,21524,20295
2005-01-23,11,21631,20502
2005-01-23,12,21852,20723
2005-01-23,13,21675,20646
2005-01-23,14,21398,20369
2005-01-23,15,21223,20094
2005-01-23,16,21198,20069
2005-01-23,17,21701,20672
2005-01-23,18,23146,21942
2005-01-23,19,23705,22501
2005-01-23,20,23522,22296
2005-01-23,21,23257,22050
2005-01-23,22,22678,21442
2005-01-23,23,21702,20541
2005-01-23,24,20892,19526
2005-01-24,1,20401,18912
2005-01-24,2,19846,18427
2005-01-24,3,19703,18372
2005-01-24,4,20234,18345
2005-01-24,5,19965,18451
2005-01-24,6,20315,19151
2005-01-24,7,22105,20389
2005-01-24,8,23772,22243
2005-01-24,9,24941,22778
2005-01-24,10,24832,22669
2005-01-24,11,24886,22737
2005-01-24,12,24677,22765
2005-01-24,13,24416,22553
2005-01-24,14,24261,22398
2005-01-24,15,24058,22145
2005-01-24,16,24113,22200
2005-01-24,17,24434,22571
2005-01-24,18,25099,23320
2005-01-24,19,25310,23747
2005-01-24,20,25119,23156
2005-01-24,21,24519,22556
2005-01-24,22,23729,21766
2005-01-24,23,22390,20427
2005-01-24,24,20363,19002
2005-01-25,1,19488,18149
2005-01-25,2,19382,17686
2005-01-25,3,19487,17418
2005-01-25,4,19447,17390
2005-01-25,5,19639,17523
2005-01-25,6,19820,18198
2005-01-25,7,21286,19514
2005-01-25,8,23040,21419
2005-01-25,9,23504,21783
2005-01-25,10,23617,21746
2005-01-25,11,23236,21753
2005-01-25,12,23347,21616
2005-01-25,13,22923,21434
2005-01-25,14,23075,21503
2005-01-25,15,23004,21468
2005-01-25,16,23279,21602
2005-01-25,17,23585,22258
2005-01-25,18,24582,23263
2005-01-25,19,24790,23471
2005-01-25,20,24305,23089
2005-01-25,21,23836,22620
2005-01-25,22,23034,21818
2005-01-25,23,21840,20608
2005-01-25,24,20586,19262
2005-01-26,1,19866,18237
2005-01-26,2,19332,17812
2005-01-26,3,19019,17616
2005-01-26,4,19024,17540
2005-01-26,5,18979,17760
2005-01-26,6,19747,18368
2005-01-26,7,21150,19875
2005-01-26,8,22954,21643
2005-01-26,9,23472,22076
2005-01-26,10,23422,21956
2005-01-26,11,23279,21936
2005-01-26,12,22783,21729
2005-01-26,13,22433,21427
2005-01-26,14,22291,21332
2005-01-26,15,22506,21156
2005-01-26,16,22285,20933
2005-01-26,17,23376,22047
2005-01-26,18,24104,23078
2005-01-26,19,24871,23845
2005-01-26,20,24588,23512
2005-01-26,21,24128,23102
2005-01-26,22,23544,22465
2005-01-26,23,22279,21250
2005-01-26,24,21294,19960
2005-01-27,1,20434,19050
2005-01-27,2,19989,18801
2005-01-27,3,20003,18638
2005-01-27,4,20051,18667
2005-01-27,5,20445,18791
2005-01-27,6,21026,19462
2005-01-27,7,22094,20820
2005-01-27,8,24161,22630
2005-01-27,9,24543,23037
2005-01-27,10,24509,22933
2005-01-27,11,24272,22826
2005-01-27,12,24061,22590
2005-01-27,13,23603,22237
2005-01-27,14,23425,21959
2005-01-27,15,23032,21816
2005-01-27,16,23092,21826
2005-01-27,17,23311,22345
2005-01-27,18,24493,23462
2005-01-27,19,25363,24353
2005-01-27,20,25579,24063
2005-01-27,21,25426,23641
2005-01-27,22,24308,22787
2005-01-27,23,23056,21545
2005-01-27,24,21588,20354
2005-01-28,1,20814,19621
2005-01-28,2,20845,19194
2005-01-28,3,20951,19087
2005-01-28,4,20721,18895
2005-01-28,5,20642,19086
2005-01-28,6,21359,19709
2005-01-28,7,22546,20960
2005-01-28,8,24211,22695
2005-01-28,9,24936,23073
2005-01-28,10,24502,22886
2005-01-28,11,24234,22663
2005-01-28,12,23919,22348
2005-01-28,13,22849,21928
2005-01-28,14,23059,21638
2005-01-28,15,22851,21330
2005-01-28,16,22480,21059
2005-01-28,17,22801,21389
2005-01-28,18,23790,22407
2005-01-28,19,24512,23103
2005-01-28,20,23904,22533
2005-01-28,21,23429,22058
2005-01-28,22,22799,21378
2005-01-28,23,21686,20276
2005-01-28,24,20621,19032
2005-01-29,1,20212,18045
2005-01-29,2,20053,17664
2005-01-29,3,19881,17422
2005-01-29,4,19673,17332
2005-01-29,5,19621,17372
2005-01-29,6,19661,17564
2005-01-29,7,20250,18118
2005-01-29,8,20682,18983
2005-01-29,9,21604,19722
2005-01-29,10,22031,20259
2005-01-29,11,22249,20313
2005-01-29,12,21860,20089
2005-01-29,13,21542,19783
2005-01-29,14,20831,19428
2005-01-29,15,20666,19107
2005-01-29,16,20588,18984
2005-01-29,17,21043,19416
2005-01-29,18,22314,20363
2005-01-29,19,22329,20775
2005-01-29,20,21923,20180
2005-01-29,21,20760,19690
2005-01-29,22,20394,19140
2005-01-29,23,19681,18477
2005-01-29,24,19384,17580
2005-01-30,1,18969,16813
2005-01-30,2,18492,16392
2005-01-30,3,18478,16184
2005-01-30,4,18320,16097
2005-01-30,5,18343,16075
2005-01-30,6,18566,16177
2005-01-30,7,18555,16556
2005-01-30,8,18332,17115
2005-01-30,9,19275,17776
2005-01-30,10,19703,18214
2005-01-30,11,20502,18413
2005-01-30,12,20521,18482
2005-01-30,13,20457,18382
2005-01-30,14,19987,18162
2005-01-30,15,19465,17952
2005-01-30,16,19715,18004
2005-01-30,17,20329,18602
2005-01-30,18,21386,19674
2005-01-30,19,22118,20516
2005-01-30,20,21628,20156
2005-01-30,21,21075,19920
2005-01-30,22,20971,19416
2005-01-30,23,20273,18614
2005-01-30,24,19317,17663
2005-01-31,1,19058,16903
2005-01-31,2,18547,16591
2005-01-31,3,18397,16586
2005-01-31,4,18763,16616
2005-01-31,5,19193,16865
2005-01-31,6,19734,17613
2005-01-31,7,21077,19227
2005-01-31,8,22765,21150
2005-01-31,9,22866,21603
2005-01-31,10,22903,21475
2005-01-31,11,22767,21288
2005-01-31,12,22429,21077
2005-01-31,13,21993,20755
2005-01-31,14,22042,20629
2005-01-31,15,21800,20387
2005-01-31,16,21716,20344
2005-01-31,17,22300,20838
2005-01-31,18,23203,21901
2005-01-31,19,23799,22629
2005-01-31,20,23560,22260
2005-01-31,21,23346,21856
2005-01-31,22,22384,20994
2005-01-31,23,21142,19771
2005-01-31,24,20167,18497
2005-02-01,1,19281,17682
2005-02-01,2,18902,17273
2005-02-01,3,18704,17095
2005-02-01,4,18656,17029
2005-02-01,5,18787,17160
2005-02-01,6,19466,17697
2005-02-01,7,20760,19198
2005-02-01,8,22026,20945
2005-02-01,9,22531,21250
2005-02-01,10,22487,21082
2005-02-01,11,22562,20886
2005-02-01,12,22304,20630
2005-02-01,13,21886,20271
2005-02-01,14,21851,20084
2005-02-01,15,21424,19982
2005-02-01,16,21557,19893
2005-02-01,17,21992,20457
2005-02-01,18,23082,21361
2005-02-01,19,23734,22090
2005-02-01,20,23277,21879
2005-02-01,21,23178,21407
2005-02-01,22,22300,20587
2005-02-01,23,20915,19444
2005-02-01,24,19764,18163
2005-02-02,1,19113,17478
2005-02-02,2,18643,17023
2005-02-02,3,18470,16834
2005-02-02,4,18213,16739
2005-02-02,5,18465,16955
2005-02-02,6,19172,17460
2005-02-02,7,20141,18822
2005-02-02,8,21471,20552
2005-02-02,9,21875,21058
2005-02-02,10,21946,20981
2005-02-02,11,21736,20922
2005-02-02,12,21341,20627
2005-02-02,13,21110,20296
2005-02-02,14,21049,20183
2005-02-02,15,20646,19980
2005-02-02,16,20988,20089
2005-02-02,17,21763,20661
2005-02-02,18,22687,21635
2005-02-02,19,23239,22290
2005-02-02,20,22854,21855
2005-02-02,21,22384,21371
2005-02-02,22,21657,20513
2005-02-02,23,20362,19422
2005-02-02,24,19640,17995
2005-02-03,1,19158,17188
2005-02-03,2,18017,16702
2005-02-03,3,18614,16491
2005-02-03,4,18317,16320
2005-02-03,5,18393,16452
2005-02-03,6,19158,17072
2005-02-03,7,20622,18412
2005-02-03,8,21603,20195
2005-02-03,9,22364,20713
2005-02-03,10,22273,20681
2005-02-03,11,22313,20612
2005-02-03,12,21895,20394
2005-02-03,13,21651,20130
2005-02-03,14,21487,19928
2005-02-03,15,21122,19764
2005-02-03,16,20935,19736
2005-02-03,17,21355,20356
2005-02-03,18,21966,21112
2005-02-03,19,22738,21781
2005-02-03,20,22472,21415
2005-02-03,21,22317,21113
2005-02-03,22,21258,20209
2005-02-03,23,20219,19020
2005-02-03,24,19325,17778
2005-02-04,1,18824,17004
2005-02-04,2,18157,16472
2005-02-04,3,17868,16158
2005-02-04,4,17730,16045
2005-02-04,5,17981,16196
2005-02-04,6,18820,16935
2005-02-04,7,20378,18353
2005-02-04,8,21410,20059
2005-02-04,9,21644,20460
2005-02-04,10,21749,20377
2005-02-04,11,21803,20317
2005-02-04,12,21894,20036
2005-02-04,13,21564,19703
2005-02-04,14,21094,19552
2005-02-04,15,20792,19257
2005-02-04,16,20777,19092
2005-02-04,17,20610,19328
2005-02-04,18,21299,19994
2005-02-04,19,22281,20926
2005-02-04,20,21818,20516
2005-02-04,21,21423,20121
2005-02-04,22,20716,19464
2005-02-04,23,19828,18526
2005-02-04,24,18819,17240
2005-02-05,1,18312,16557
2005-02-05,2,17720,15869
2005-02-05,3,17410,15631
2005-02-05,4,17287,15386
2005-02-05,5,17345,15393
2005-02-05,6,17612,15734
2005-02-05,7,17744,16346
2005-02-05,8,18465,17231
2005-02-05,9,19219,18110
2005-02-05,10,19762,18748
2005-02-05,11,19968,18807
2005-02-05,12,19795,18586
2005-02-05,13,19626,18300
2005-02-05,14,19060,17831
2005-02-05,15,18652,17448
2005-02-05,16,18705,17351
2005-02-05,17,19199,17743
2005-02-05,18,19984,18635
2005-02-05,19,20833,19443
2005-02-05,20,20267,18908
2005-02-05,21,19977,18518
2005-02-05,22,19460,18076
2005-02-05,23,18844,17457
2005-02-05,24,18099,16507
2005-02-06,1,17936,15834
2005-02-06,2,17044,15294
2005-02-06,3,17009,15000
2005-02-06,4,16958,14854
2005-02-06,5,16864,14869
2005-02-06,6,17051,15004
2005-02-06,7,17065,15324
2005-02-06,8,17127,15883
2005-02-06,9,17718,16614
2005-02-06,10,18403,17299
2005-02-06,11,18711,17607
2005-02-06,12,19069,17652
2005-02-06,13,18939,17510
2005-02-06,14,18420,17311
2005-02-06,15,18203,17098
2005-02-06,16,18376,17271
2005-02-06,17,18996,17888
2005-02-06,18,19998,18890
2005-02-06,19,20594,19434
2005-02-06,20,20188,19028
2005-02-06,21,20151,18666
2005-02-06,22,19436,18147
2005-02-06,23,18642,17373
2005-02-06,24,17860,16276
2005-02-07,1,16967,15465
2005-02-07,2,16688,15148
2005-02-07,3,16723,15004
2005-02-07,4,16692,14978
2005-02-07,5,16705,15217
2005-02-07,6,17713,15805
2005-02-07,7,19346,17304
2005-02-07,8,20709,19302
2005-02-07,9,21328,19875
2005-02-07,10,21355,19856
2005-02-07,11,21535,20035
2005-02-07,12,21461,19915
2005-02-07,13,20997,19654
2005-02-07,14,20895,19606
2005-02-07,15,20961,19577
2005-02-07,16,21156,19602
2005-02-07,17,21523,20369
2005-02-07,18,22329,21122
2005-02-07,19,22862,21496
2005-02-07,20,22264,20928
2005-02-07,21,21702,20404
2005-02-07,22,20803,19423
2005-02-07,23,19778,18406
2005-02-07,24,18855,17131
2005-02-08,1,18018,16129
2005-02-08,2,17521,15822
2005-02-08,3,17445,15596
2005-02-08,4,17323,15504
2005-02-08,5,17196,15497
2005-02-08,6,17820,15981
2005-02-08,7,19368,17496
2005-02-08,8,20464,19225
2005-02-08,9,21458,19867
2005-02-08,10,21764,19884
2005-02-08,11,21462,20021
2005-02-08,12,21646,20095
2005-02-08,13,21785,19919
2005-02-08,14,21459,19843
2005-02-08,15,21429,19681
2005-02-08,16,21363,19750
2005-02-08,17,21901,20417
2005-02-08,18,22553,21214
2005-02-08,19,23137,21559
2005-02-08,20,22727,21186
2005-02-08,21,22159,20731
2005-02-08,22,21431,20004
2005-02-08,23,20130,18896
2005-02-08,24,18956,17627
2005-02-09,1,18472,16655
2005-02-09,2,17927,16113
2005-02-09,3,17373,15855
2005-02-09,4,17445,15847
2005-02-09,5,17939,16016
2005-02-09,6,18681,16733
2005-02-09,7,20270,18320
2005-02-09,8,21116,19617
2005-02-09,9,22363,20657
2005-02-09,10,22396,20645
2005-02-09,11,22290,20734
2005-02-09,12,22579,20748
2005-02-09,13,22409,20895
2005-02-09,14,21971,20842
2005-02-09,15,21400,20436
2005-02-09,16,21114,20450
2005-02-09,17,21609,21030
2005-02-09,18,22618,21847
2005-02-09,19,23075,22322
2005-02-09,20,22740,21969
2005-02-09,21,22133,21504
2005-02-09,22,21510,20696
2005-02-09,23,20151,19487
2005-02-09,24,19597,18158
2005-02-10,1,18811,17027
2005-02-10,2,18493,16843
2005-02-10,3,18103,16642
2005-02-10,4,17974,16469
2005-02-10,5,18188,16571
2005-02-10,6,18859,17172
2005-02-10,7,20182,18573
2005-02-10,8,21469,20330
2005-02-10,9,22106,20795
2005-02-10,10,22023,20787
2005-02-10,11,21919,20730
2005-02-10,12,21632,20618
2005-02-10,13,21145,20281
2005-02-10,14,20925,20061
2005-02-10,15,20897,19983
2005-02-10,16,21023,19959
2005-02-10,17,21509,20455
2005-02-10,18,22253,21199
2005-02-10,19,22979,22025
2005-02-10,20,22826,21869
2005-02-10,21,22563,21456
2005-02-10,22,21725,20668
2005-02-10,23,20580,19523
2005-02-10,24,19682,18200
2005-02-11,1,18863,17308
2005-02-11,2,18424,16895
2005-02-11,3,18253,16724
2005-02-11,4,18260,16656
2005-02-11,5,18201,16872
2005-02-11,6,19035,17453
2005-02-11,7,20414,18786
2005-02-11,8,21642,20478
2005-02-11,9,22132,20792
2005-02-11,10,21996,20682
2005-02-11,11,21730,20616
2005-02-11,12,21899,20485
2005-02-11,13,21587,20223
2005-02-11,14,21081,19967
2005-02-11,15,20731,19767
2005-02-11,16,20828,19810
2005-02-11,17,21473,20309
2005-02-11,18,22154,20990
2005-02-11,19,22739,21525
2005-02-11,20,22066,20952
2005-02-11,21,21674,20560
2005-02-11,22,20844,19730
2005-02-11,23,19627,18763
2005-02-11,24,18817,17428
2005-02-12,1,18093,16594
2005-02-12,2,17787,15989
2005-02-12,3,17368,15735
2005-02-12,4,17318,15624
2005-02-12,5,17139,15445
2005-02-12,6,17603,15711
2005-02-12,7,18117,16233
2005-02-12,8,18600,16990
2005-02-12,9,18951,17807
2005-02-12,10,19707,18513
2005-02-12,11,19890,18726
2005-02-12,12,19708,18544
2005-02-12,13,19648,18390
2005-02-12,14,19242,17984
2005-02-12,15,19136,17878
2005-02-12,16,19014,17756
2005-02-12,17,19476,18218
2005-02-12,18,20196,18938
2005-02-12,19,20834,19576
2005-02-12,20,20577,19319
2005-02-12,21,20481,18668
2005-02-12,22,19809,18201
2005-02-12,23,19006,17548
2005-02-12,24,18358,16807
2005-02-13,1,17853,16025
2005-02-13,2,17429,15566
2005-02-13,3,17341,15438
2005-02-13,4,17192,15470
2005-02-13,5,17213,15455
2005-02-13,6,17229,15597
2005-02-13,7,17957,16163
2005-02-13,8,18259,16701
2005-02-13,9,18657,17297
2005-02-13,10,19273,17913
2005-02-13,11,19607,18172
2005-02-13,12,19686,18276
2005-02-13,13,19793,18258
2005-02-13,14,19562,18077
2005-02-13,15,19192,17727
2005-02-13,16,19367,17932
2005-02-13,17,19880,18520
2005-02-13,18,20851,19456
2005-02-13,19,21730,20215
2005-02-13,20,21500,20002
2005-02-13,21,21073,19663
2005-02-13,22,20492,19081
2005-02-13,23,19612,18147
2005-02-13,24,18860,17122
2005-02-14,1,18276,16362
2005-02-14,2,18107,16163
2005-02-14,3,18038,16023
2005-02-14,4,18152,16084
2005-02-14,5,18522,16318
2005-02-14,6,19145,17117
2005-02-14,7,20439,18530
2005-02-14,8,21623,20360
2005-02-14,9,22302,20993
2005-02-14,10,22368,21252
2005-02-14,11,22405,21471
2005-02-14,12,22671,21587
2005-02-14,13,22533,21524
2005-02-14,14,22439,21330
2005-02-14,15,22455,21246
2005-02-14,16,22431,21222
2005-02-14,17,22181,21672
2005-02-14,18,23010,22151
2005-02-14,19,23125,22067
2005-02-14,20,22355,21441
2005-02-14,21,21617,20703
2005-02-14,22,20782,19868
2005-02-14,23,19759,18705
2005-02-14,24,18944,17325
2005-02-15,1,17846,16481
2005-02-15,2,17652,16045
2005-02-15,3,17443,15749
2005-02-15,4,17038,15544
2005-02-15,5,17246,15599
2005-02-15,6,17774,16170
2005-02-15,7,19217,17618
2005-02-15,8,20354,19508
2005-02-15,9,20947,19958
2005-02-15,10,20996,19932
2005-02-15,11,21094,19951
2005-02-15,12,20744,19885
2005-02-15,13,20969,19815
2005-02-15,14,21024,19756
2005-02-15,15,20897,19808
2005-02-15,16,20837,19857
2005-02-15,17,21592,20482
2005-02-15,18,22392,21183
2005-02-15,19,22612,21455
2005-02-15,20,22039,21030
2005-02-15,21,21599,20543
2005-02-15,22,20705,19646
2005-02-15,23,19638,18579
2005-02-15,24,18561,17314
2005-02-16,1,17576,16492
2005-02-16,2,17289,16195
2005-02-16,3,16898,15804
2005-02-16,4,16777,15728
2005-02-16,5,17093,15870
2005-02-16,6,17800,16515
2005-02-16,7,19184,18020
2005-02-16,8,20418,19804
2005-02-16,9,20854,20090
2005-02-16,10,21059,20221
2005-02-16,11,20843,20374
2005-02-16,12,20661,20242
2005-02-16,13,20196,19787
2005-02-16,14,20078,19669
2005-02-16,15,20038,19579
2005-02-16,16,20361,19653
2005-02-16,17,20864,20265
2005-02-16,18,21587,20954
2005-02-16,19,22378,21674
2005-02-16,20,22636,21622
2005-02-16,21,22218,21200
2005-02-16,22,21489,20440
2005-02-16,23,19942,19290
2005-02-16,24,18908,17999
2005-02-17,1,18262,17048
2005-02-17,2,18037,16688
2005-02-17,3,17642,16478
2005-02-17,4,17764,16442
2005-02-17,5,18159,16665
2005-02-17,6,18726,17247
2005-02-17,7,20218,18624
2005-02-17,8,21121,20077
2005-02-17,9,21582,20383
2005-02-17,10,21227,20160
2005-02-17,11,21630,20348
2005-02-17,12,21272,20244
2005-02-17,13,21020,20108
2005-02-17,14,20983,20126
2005-02-17,15,20464,19857
2005-02-17,16,20713,19906
2005-02-17,17,21357,20530
2005-02-17,18,22167,21126
2005-02-17,19,23319,21952
2005-02-17,20,23023,21999
2005-02-17,21,22458,21611
2005-02-17,22,21223,20709
2005-02-17,23,20197,19733
2005-02-17,24,19689,18525
2005-02-18,1,18647,17498
2005-02-18,2,18310,17222
2005-02-18,3,18144,17056
2005-02-18,4,18053,16965
2005-02-18,5,18329,17161
2005-02-18,6,18977,17876
2005-02-18,7,20425,19321
2005-02-18,8,21474,20908
2005-02-18,9,22099,21302
2005-02-18,10,22135,21198
2005-02-18,11,22269,21480
2005-02-18,12,22588,21485
2005-02-18,13,22192,21228
2005-02-18,14,21781,20967
2005-02-18,15,21593,20726
2005-02-18,16,21276,20612
2005-02-18,17,21596,20882
2005-02-18,18,21989,21375
2005-02-18,19,22983,22269
2005-02-18,20,23065,22179
2005-02-18,21,22571,21698
2005-02-18,22,21642,20903
2005-02-18,23,20656,19808
2005-02-18,24,19639,18529
2005-02-19,1,19192,17530
2005-02-19,2,18977,17163
2005-02-19,3,18851,16782
2005-02-19,4,18665,16574
2005-02-19,5,18406,16568
2005-02-19,6,18704,16853
2005-02-19,7,19319,17466
2005-02-19,8,19559,18255
2005-02-19,9,20477,19143
2005-02-19,10,21015,19670
2005-02-19,11,21018,19734
2005-02-19,12,20990,19639
2005-02-19,13,20954,19479
2005-02-19,14,20780,19229
2005-02-19,15,20497,18996
2005-02-19,16,20322,19011
2005-02-19,17,20726,19362
2005-02-19,18,21343,19908
2005-02-19,19,22197,20457
2005-02-19,20,21766,20223
2005-02-19,21,21167,19689
2005-02-19,22,20782,19089
2005-02-19,23,20015,18407
2005-02-19,24,19197,17494
2005-02-20,1,18476,16662
